0.50 0.10 -5.50 1443.84
0.62 0.10 -5.50 137.77
0.75 0.10 -5.50 77137.48
0.88 0.10 -5.50 19271.49
1.00 0.10 -5.50 9062.47
1.12 0.10 -5.50 626792.71
1.25 0.10 -5.50 13009.55
1.38 0.10 -5.50 3475.40
0.50 0.28 -5.50 38.51
0.62 0.28 -5.50 109.64
0.75 0.28 -5.50 11.71
0.88 0.28 -5.50 276.10
1.00 0.28 -5.50 4460.36
1.12 0.28 -5.50 3277.47
1.25 0.28 -5.50 18049.45
1.38 0.28 -5.50 116529.57
0.50 0.45 -5.50 5.84
0.62 0.45 -5.50 76.13
0.75 0.45 -5.50 173.83
0.88 0.45 -5.50 217.56
1.00 0.45 -5.50 1.99
1.12 0.45 -5.50 63.04
1.25 0.45 -5.50 4823.37
1.38 0.45 -5.50 534.45
0.50 0.62 -5.50 13.07
0.62 0.62 -5.50 6920.68
0.75 0.62 -5.50 2.69
0.88 0.62 -5.50 3.61
1.00 0.62 -5.50 50.83
1.12 0.62 -5.50 2352.49
1.25 0.62 -5.50 4337.95
1.38 0.62 -5.50 366.24
0.50 0.80 -5.50 32.35
0.62 0.80 -5.50 65.05
0.75 0.80 -5.50 41516.87
0.88 0.80 -5.50 2.51
1.00 0.80 -5.50 8.25
1.12 0.80 -5.50 48254.62
1.25 0.80 -5.50 2.89
1.38 0.80 -5.50 457616.42
0.50 0.98 -5.50 205.50
0.62 0.98 -5.50 1.38
0.75 0.98 -5.50 4723.98
0.88 0.98 -5.50 21.08
1.00 0.98 -5.50 9.07
1.12 0.98 -5.50 970.47
1.25 0.98 -5.50 9399.56
1.38 0.98 -5.50 34.71
0.50 1.15 -5.50 260.86
0.62 1.15 -5.50 1705.52
0.75 1.15 -5.50 814.82
0.88 1.15 -5.50 1.59
1.00 1.15 -5.50 19156.04
1.12 1.15 -5.50 1.42
1.25 1.15 -5.50 5953.20
1.38 1.15 -5.50 4.23
0.50 1.33 -5.50 3.13
0.62 1.33 -5.50 4.89
0.75 1.33 -5.50 80.32
0.88 1.33 -5.50 1.20
1.00 1.33 -5.50 3.92
1.12 1.33 -5.50 1.40
1.25 1.33 -5.50 201.46
1.38 1.33 -5.50 11.39
0.50 0.10 -4.22 47.40
0.62 0.10 -4.22 442.75
0.75 0.10 -4.22 1538.57
0.88 0.10 -4.22 1899.76
1.00 0.10 -4.22 1101.59
1.12 0.10 -4.22 651.28
1.25 0.10 -4.22 892430.94
1.38 0.10 -4.22 4433.51
0.50 0.28 -4.22 5.55
0.62 0.28 -4.22 11.70
0.75 0.28 -4.22 50.32
0.88 0.28 -4.22 168.68
1.00 0.28 -4.22 252.88
1.12 0.28 -4.22 94789.92
1.25 0.28 -4.22 643.93
1.38 0.28 -4.22 1483.57
0.50 0.45 -4.22 77.08
0.62 0.45 -4.22 4.01
0.75 0.45 -4.22 17.53
