0.50 0.10 -5.50 66.35
0.56 0.10 -5.50 102.65
0.62 0.10 -5.50 132.43
0.69 0.10 -5.50 210.18
0.75 0.10 -5.50 260.55
0.81 0.10 -5.50 336.97
0.88 0.10 -5.50 418.17
0.94 0.10 -5.50 552.33
1.00 0.10 -5.50 924.63
1.06 0.10 -5.50 1159.35
1.12 0.10 -5.50 1383.86
1.19 0.10 -5.50 2065.79
1.25 0.10 -5.50 2417.92
1.31 0.10 -5.50 3158.90
1.38 0.10 -5.50 4357.56
1.44 0.10 -5.50 5897.68
0.50 0.19 -5.50 21.65
0.56 0.19 -5.50 21.33
0.62 0.19 -5.50 26.57
0.69 0.19 -5.50 42.21
0.75 0.19 -5.50 58.91
0.81 0.19 -5.50 68.35
0.88 0.19 -5.50 110.43
0.94 0.19 -5.50 135.71
1.00 0.19 -5.50 177.57
1.06 0.19 -5.50 390.73
1.12 0.19 -5.50 421.63
1.19 0.19 -5.50 497.40
1.25 0.19 -5.50 604.15
1.31 0.19 -5.50 895.26
1.38 0.19 -5.50 1026.30
1.44 0.19 -5.50 1427.94
0.50 0.28 -5.50 6.69
0.56 0.28 -5.50 9.58
0.62 0.28 -5.50 10.49
0.69 0.28 -5.50 18.98
0.75 0.28 -5.50 25.70
0.81 0.28 -5.50 27.40
0.88 0.28 -5.50 45.48
0.94 0.28 -5.50 55.05
1.00 0.28 -5.50 94.44
1.06 0.28 -5.50 97.35
1.12 0.28 -5.50 173.74
1.19 0.28 -5.50 138.77
1.25 0.28 -5.50 309.60
1.31 0.28 -5.50 268.29
1.38 0.28 -5.50 498.91
1.44 0.28 -5.50 633.96
0.50 0.36 -5.50 4.79
0.56 0.36 -5.50 5.36
0.62 0.36 -5.50 5.93
0.69 0.36 -5.50 7.87
0.75 0.36 -5.50 9.93
0.81 0.36 -5.50 11.95
0.88 0.36 -5.50 18.75
0.94 0.36 -5.50 24.70
1.00 0.36 -5.50 41.08
1.06 0.36 -5.50 42.50
1.12 0.36 -5.50 71.41
1.19 0.36 -5.50 91.43
1.25 0.36 -5.50 104.17
1.31 0.36 -5.50 150.37
1.38 0.36 -5.50 180.88
1.44 0.36 -5.50 245.98
0.50 0.45 -5.50 3.38
0.56 0.45 -5.50 4.77
0.62 0.45 -5.50 3.89
0.69 0.45 -5.50 5.64
0.75 0.45 -5.50 6.46
0.81 0.45 -5.50 9.43
0.88 0.45 -5.50 8.05
0.94 0.45 -5.50 12.99
1.00 0.45 -5.50 16.77
1.06 0.45 -5.50 26.03
1.12 0.45 -5.50 21.85
1.19 0.45 -5.50 42.14
1.25 0.45 -5.50 44.09
1.31 0.45 -5.50 89.92
1.38 0.45 -5.50 107.60
1.44 0.45 -5.50 138.86
0.50 0.54 -5.50 3.44
0.56 0.54 -5.50 3.21
0.62 0.54 -5.50 3.81
0.69 0.54 -5.50 4.00
0.75 0.54 -5.50 4.26
0.81 0.54 -5.50 5.48
0.88 0.54 -5.50 5.60
0.94 0.54 -5.50 7.42
1.00 0.54 -5.50 11.35
1.06 0.54 -5.50 11.15
1.12 0.54 -5.50 9.03
1.19 0.54 -5.50 16.13
1.25 0.54 -5.50 31.19
1.31 0.54 -5.50 43.07
1.38 0.54 -5.50 51.81
1.44 0.54 -5.50 60.54
0.50 0.62 -5.50 3.01
0.56 0.62 -5.50 3.20
0.62 0.62 -5.50 2.79
0.69 0.62 -5.50 3.63
0.75 0.62 -5.50 3.24
0.81 0.62 -5.50 4.06
0.88 0.62 -5.50 4.34
0.94 0.62 -5.50 4.51
1.00 0.62 -5.50 6.46
1.06 0.62 -5.50 9.62
1.12 0.62 -5.50 10.21
1.19 0.62 -5.50 12.94
1.25 0.62 -5.50 21.20
1.31 0.62 -5.50 24.44
1.38 0.62 -5.50 23.32
1.44 0.62 -5.50 41.05
0.50 0.71 -5.50 2.70
0.56 0.71 -5.50 2.91
0.62 0.71 -5.50 3.14
0.69 0.71 -5.50 2.83
0.75 0.71 -5.50 2.96
0.81 0.71 -5.50 2.52
0.88 0.71 -5.50 4.07
0.94 0.71 -5.50 4.59
1.00 0.71 -5.50 5.26
1.06 0.71 -5.50 5.99
1.12 0.71 -5.50 4.74
1.19 0.71 -5.50 7.90
1.25 0.71 -5.50 9.58
1.31 0.71 -5.50 10.84
1.38 0.71 -5.50 17.51
1.44 0.71 -5.50 14.81
0.50 0.80 -5.50 2.65
0.56 0.80 -5.50 2.42
0.62 0.80 -5.50 2.73
0.69 0.80 -5.50 2.75
0.75 0.80 -5.50 3.50
0.81 0.80 -5.50 2.64
0.88 0.80 -5.50 2.73
0.94 0.80 -5.50 3.48
1.00 0.80 -5.50 4.22
1.06 0.80 -5.50 3.89
1.12 0.80 -5.50 7.23
1.19 0.80 -5.50 7.38
1.25 0.80 -5.50 6.67
1.31 0.80 -5.50 17.70
1.38 0.80 -5.50 13.27
1.44 0.80 -5.50 10.71
0.50 0.89 -5.50 2.39
0.56 0.89 -5.50 2.44
0.62 0.89 -5.50 2.53
0.69 0.89 -5.50 2.52
0.75 0.89 -5.50 2.83
0.81 0.89 -5.50 2.66
0.88 0.89 -5.50 2.90
0.94 0.89 -5.50 3.93
1.00 0.89 -5.50 3.34
1.06 0.89 -5.50 3.65
1.12 0.89 -5.50 5.14
1.19 0.89 -5.50 4.20
1.25 0.89 -5.50 5.24
1.31 0.89 -5.50 8.20
1.38 0.89 -5.50 7.53
1.44 0.89 -5.50 7.37
0.50 0.98 -5.50 2.25
0.56 0.98 -5.50 2.25
0.62 0.98 -5.50 2.22
0.69 0.98 -5.50 2.45
0.75 0.98 -5.50 2.47
0.81 0.98 -5.50 2.44
0.88 0.98 -5.50 2.72
0.94 0.98 -5.50 3.16
1.00 0.98 -5.50 4.85
1.06 0.98 -5.50 3.25
1.12 0.98 -5.50 5.07
1.19 0.98 -5.50 3.76
1.25 0.98 -5.50 4.29
1.31 0.98 -5.50 4.30
1.38 0.98 -5.50 6.21
1.44 0.98 -5.50 9.74
0.50 1.06 -5.50 2.45
0.56 1.06 -5.50 2.49
0.62 1.06 -5.50 2.68
0.69 1.06 -5.50 2.70
0.75 1.06 -5.50 2.33
0.81 1.06 -5.50 2.78
0.88 1.06 -5.50 2.60
0.94 1.06 -5.50 2.37
1.00 1.06 -5.50 2.91
1.06 1.06 -5.50 3.40
1.12 1.06 -5.50 3.00
1.19 1.06 -5.50 4.44
1.25 1.06 -5.50 4.65
1.31 1.06 -5.50 4.41
1.38 1.06 -5.50 4.73
1.44 1.06 -5.50 5.58
0.50 1.15 -5.50 2.14
0.56 1.15 -5.50 2.15
0.62 1.15 -5.50 2.43
0.69 1.15 -5.50 2.23
0.75 1.15 -5.50 2.14
0.81 1.15 -5.50 2.52
0.88 1.15 -5.50 2.60
0.94 1.15 -5.50 2.88
1.00 1.15 -5.50 2.62
1.06 1.15 -5.50 3.00
1.12 1.15 -5.50 3.06
1.19 1.15 -5.50 3.26
1.25 1.15 -5.50 3.74
1.31 1.15 -5.50 4.30
1.38 1.15 -5.50 4.24
1.44 1.15 -5.50 5.18
0.50 1.24 -5.50 2.07
0.56 1.24 -5.50 2.31
0.62 1.24 -5.50 2.20
0.69 1.24 -5.50 2.35
0.75 1.24 -5.50 2.25
0.81 1.24 -5.50 2.19
0.88 1.24 -5.50 2.56
0.94 1.24 -5.50 2.36
1.00 1.24 -5.50 2.41
1.06 1.24 -5.50 2.55
1.12 1.24 -5.50 2.78
1.19 1.24 -5.50 3.22
1.25 1.24 -5.50 3.23
1.31 1.24 -5.50 2.75
1.38 1.24 -5.50 3.20
1.44 1.24 -5.50 4.58
0.50 1.33 -5.50 2.17
0.56 1.33 -5.50 2.11
0.62 1.33 -5.50 2.27
0.69 1.33 -5.50 2.33
0.75 1.33 -5.50 2.28
0.81 1.33 -5.50 2.20
0.88 1.33 -5.50 2.24
0.94 1.33 -5.50 2.30
1.00 1.33 -5.50 2.37
1.06 1.33 -5.50 3.17
1.12 1.33 -5.50 2.98
1.19 1.33 -5.50 3.19
1.25 1.33 -5.50 3.32
1.31 1.33 -5.50 4.52
1.38 1.33 -5.50 2.78
1.44 1.33 -5.50 3.21
0.50 1.41 -5.50 2.06
0.56 1.41 -5.50 2.19
0.62 1.41 -5.50 1.94
0.69 1.41 -5.50 2.33
0.75 1.41 -5.50 2.83
0.81 1.41 -5.50 2.14
0.88 1.41 -5.50 2.33
0.94 1.41 -5.50 2.47
1.00 1.41 -5.50 2.91
1.06 1.41 -5.50 2.83
1.12 1.41 -5.50 2.75
1.19 1.41 -5.50 2.84
1.25 1.41 -5.50 2.68
1.31 1.41 -5.50 3.24
1.38 1.41 -5.50 3.51
1.44 1.41 -5.50 4.35
0.50 0.10 -5.18 61.28
0.56 0.10 -5.18 115.73
0.62 0.10 -5.18 128.78
0.69 0.10 -5.18 192.92
0.75 0.10 -5.18 229.40
0.81 0.10 -5.18 342.22
0.88 0.10 -5.18 444.51
0.94 0.10 -5.18 813.79
1.00 0.10 -5.18 901.88
1.06 0.10 -5.18 900.25
1.12 0.10 -5.18 1528.20
1.19 0.10 -5.18 2046.51
1.25 0.10 -5.18 2850.66
1.31 0.10 -5.18 3335.91
1.38 0.10 -5.18 3898.41
1.44 0.10 -5.18 5759.71
0.50 0.19 -5.18 15.56
0.56 0.19 -5.18 21.54
0.62 0.19 -5.18 30.07
0.69 0.19 -5.18 53.39
0.75 0.19 -5.18 61.87
0.81 0.19 -5.18 86.04
0.88 0.19 -5.18 108.49
0.94 0.19 -5.18 186.27
1.00 0.19 -5.18 172.70
1.06 0.19 -5.18 299.59
1.12 0.19 -5.18 327.27
1.19 0.19 -5.18 460.39
1.25 0.19 -5.18 799.41
1.31 0.19 -5.18 731.91
1.38 0.19 -5.18 1118.34
1.44 0.19 -5.18 1663.86
0.50 0.28 -5.18 7.62
0.56 0.28 -5.18 8.35
0.62 0.28 -5.18 11.87
0.69 0.28 -5.18 18.18
0.75 0.28 -5.18 21.70
0.81 0.28 -5.18 35.05
0.88 0.28 -5.18 45.27
0.94 0.28 -5.18 66.42
1.00 0.28 -5.18 71.42
1.06 0.28 -5.18 117.88
1.12 0.28 -5.18 122.16
1.19 0.28 -5.18 217.59
1.25 0.28 -5.18 332.95
1.31 0.28 -5.18 292.24
1.38 0.28 -5.18 471.37
1.44 0.28 -5.18 568.07
0.50 0.36 -5.18 5.25
0.56 0.36 -5.18 5.27
0.62 0.36 -5.18 6.54
0.69 0.36 -5.18 8.33
0.75 0.36 -5.18 10.36
0.81 0.36 -5.18 14.33
0.88 0.36 -5.18 18.37
0.94 0.36 -5.18 26.40
1.00 0.36 -5.18 41.15
1.06 0.36 -5.18 54.78
1.12 0.36 -5.18 75.11
1.19 0.36 -5.18 82.56
1.25 0.36 -5.18 93.23
1.31 0.36 -5.18 113.32
1.38 0.36 -5.18 198.82
1.44 0.36 -5.18 269.50
0.50 0.45 -5.18 3.96
0.56 0.45 -5.18 3.76
0.62 0.45 -5.18 5.03
0.69 0.45 -5.18 5.45
0.75 0.45 -5.18 5.40
0.81 0.45 -5.18 7.81
0.88 0.45 -5.18 8.58
0.94 0.45 -5.18 11.72
1.00 0.45 -5.18 19.32
1.06 0.45 -5.18 17.49
1.12 0.45 -5.18 31.07
1.19 0.45 -5.18 43.23
1.25 0.45 -5.18 46.24
1.31 0.45 -5.18 58.71
1.38 0.45 -5.18 108.18
1.44 0.45 -5.18 109.99
0.50 0.54 -5.18 3.80
0.56 0.54 -5.18 3.47
0.62 0.54 -5.18 3.73
0.69 0.54 -5.18 4.12
0.75 0.54 -5.18 4.75
0.81 0.54 -5.18 5.30
0.88 0.54 -5.18 5.45
0.94 0.54 -5.18 8.43
1.00 0.54 -5.18 9.34
1.06 0.54 -5.18 12.42
1.12 0.54 -5.18 12.55
1.19 0.54 -5.18 19.08
1.25 0.54 -5.18 21.15
1.31 0.54 -5.18 25.45
1.38 0.54 -5.18 39.20
