0.50 0.10 -5.50 70.11
0.53 0.10 -5.50 87.92
0.56 0.10 -5.50 98.17
0.59 0.10 -5.50 98.63
0.62 0.10 -5.50 141.99
0.66 0.10 -5.50 158.34
0.69 0.10 -5.50 176.11
0.72 0.10 -5.50 208.42
0.75 0.10 -5.50 261.67
0.78 0.10 -5.50 260.42
0.81 0.10 -5.50 303.31
0.84 0.10 -5.50 367.30
0.88 0.10 -5.50 512.95
0.91 0.10 -5.50 586.67
0.94 0.10 -5.50 623.72
0.97 0.10 -5.50 693.32
1.00 0.10 -5.50 802.59
1.03 0.10 -5.50 980.67
1.06 0.10 -5.50 1103.75
1.09 0.10 -5.50 1257.09
1.12 0.10 -5.50 1512.61
1.16 0.10 -5.50 1745.86
1.19 0.10 -5.50 2037.99
1.22 0.10 -5.50 2489.13
1.25 0.10 -5.50 2483.87
1.28 0.10 -5.50 2685.05
1.31 0.10 -5.50 3097.75
1.34 0.10 -5.50 3621.86
1.38 0.10 -5.50 4504.26
1.41 0.10 -5.50 5163.24
1.44 0.10 -5.50 5576.70
1.47 0.10 -5.50 6227.44
0.50 0.14 -5.50 32.99
0.53 0.14 -5.50 38.91
0.56 0.14 -5.50 48.95
0.59 0.14 -5.50 49.48
0.62 0.14 -5.50 68.16
0.66 0.14 -5.50 67.56
0.69 0.14 -5.50 86.92
0.72 0.14 -5.50 110.14
0.75 0.14 -5.50 115.23
0.78 0.14 -5.50 148.11
0.81 0.14 -5.50 171.66
0.84 0.14 -5.50 165.83
0.88 0.14 -5.50 237.91
0.91 0.14 -5.50 224.26
0.94 0.14 -5.50 318.11
0.97 0.14 -5.50 352.46
1.00 0.14 -5.50 391.42
1.03 0.14 -5.50 428.97
1.06 0.14 -5.50 506.43
1.09 0.14 -5.50 511.25
1.12 0.14 -5.50 747.08
1.16 0.14 -5.50 884.68
1.19 0.14 -5.50 1129.29
1.22 0.14 -5.50 1134.49
1.25 0.14 -5.50 1243.08
1.28 0.14 -5.50 1479.79
1.31 0.14 -5.50 1362.67
1.34 0.14 -5.50 1946.17
1.38 0.14 -5.50 2356.89
1.41 0.14 -5.50 2228.08
1.44 0.14 -5.50 2722.43
1.47 0.14 -5.50 3319.97
0.50 0.19 -5.50 17.92
0.53 0.19 -5.50 19.47
0.56 0.19 -5.50 25.06
0.59 0.19 -5.50 24.04
0.62 0.19 -5.50 30.29
0.66 0.19 -5.50 43.79
0.69 0.19 -5.50 56.45
0.72 0.19 -5.50 58.71
0.75 0.19 -5.50 60.60
0.78 0.19 -5.50 73.75
0.81 0.19 -5.50 81.32
0.84 0.19 -5.50 97.54
0.88 0.19 -5.50 98.44
0.91 0.19 -5.50 117.81
0.94 0.19 -5.50 159.42
0.97 0.19 -5.50 166.84
1.00 0.19 -5.50 203.14
1.03 0.19 -5.50 226.24
1.06 0.19 -5.50 283.12
1.09 0.19 -5.50 303.33
1.12 0.19 -5.50 425.89
1.16 0.19 -5.50 457.21
1.19 0.19 -5.50 458.64
1.22 0.19 -5.50 632.62
1.25 0.19 -5.50 703.94
1.28 0.19 -5.50 833.53
1.31 0.19 -5.50 861.86
1.34 0.19 -5.50 864.90
1.38 0.19 -5.50 1137.09
1.41 0.19 -5.50 1390.11
1.44 0.19 -5.50 1576.83
1.47 0.19 -5.50 1711.06
0.50 0.23 -5.50 11.34
0.53 0.23 -5.50 12.28
0.56 0.23 -5.50 14.36
0.59 0.23 -5.50 17.55
0.62 0.23 -5.50 21.59
0.66 0.23 -5.50 26.29
0.69 0.23 -5.50 29.17
0.72 0.23 -5.50 32.07
0.75 0.23 -5.50 36.10
0.78 0.23 -5.50 47.44
0.81 0.23 -5.50 51.91
0.84 0.23 -5.50 58.45
0.88 0.23 -5.50 70.11
0.91 0.23 -5.50 71.16
0.94 0.23 -5.50 88.69
0.97 0.23 -5.50 110.45
1.00 0.23 -5.50 138.47
1.03 0.23 -5.50 147.60
1.06 0.23 -5.50 152.55
1.09 0.23 -5.50 204.74
1.12 0.23 -5.50 264.56
1.16 0.23 -5.50 296.05
1.19 0.23 -5.50 330.42
1.22 0.23 -5.50 283.70
1.25 0.23 -5.50 379.54
1.28 0.23 -5.50 376.19
1.31 0.23 -5.50 553.58
1.34 0.23 -5.50 592.26
1.38 0.23 -5.50 728.67
1.41 0.23 -5.50 721.13
1.44 0.23 -5.50 904.20
1.47 0.23 -5.50 1078.54
