0.50 0.10 -3.50 35.36
0.56 0.10 -3.50 56.15
0.62 0.10 -3.50 85.04
0.69 0.10 -3.50 151.60
0.75 0.10 -3.50 214.95
0.81 0.10 -3.50 287.98
0.88 0.10 -3.50 477.73
0.94 0.10 -3.50 627.26
1.00 0.10 -3.50 956.26
1.06 0.10 -3.50 987.39
1.12 0.10 -3.50 936.96
1.19 0.10 -3.50 863.91
1.25 0.10 -3.50 768.03
1.31 0.10 -3.50 717.81
1.38 0.10 -3.50 611.02
1.44 0.10 -3.50 586.18
0.50 0.17 -3.50 21.89
0.56 0.17 -3.50 24.84
0.62 0.17 -3.50 31.86
0.69 0.17 -3.50 51.10
0.75 0.17 -3.50 77.39
0.81 0.17 -3.50 96.07
0.88 0.17 -3.50 157.06
0.94 0.17 -3.50 212.47
1.00 0.17 -3.50 281.13
1.06 0.17 -3.50 495.55
1.12 0.17 -3.50 490.80
1.19 0.17 -3.50 524.97
1.25 0.17 -3.50 496.58
1.31 0.17 -3.50 572.37
1.38 0.17 -3.50 501.60
1.44 0.17 -3.50 505.76
0.50 0.24 -3.50 8.14
0.56 0.24 -3.50 13.21
0.62 0.24 -3.50 16.57
0.69 0.24 -3.50 27.08
0.75 0.24 -3.50 36.70
0.81 0.24 -3.50 42.99
0.88 0.24 -3.50 80.76
0.94 0.24 -3.50 93.59
1.00 0.24 -3.50 169.76
1.06 0.24 -3.50 157.77
1.12 0.24 -3.50 244.69
1.19 0.24 -3.50 225.53
1.25 0.24 -3.50 365.17
1.31 0.24 -3.50 344.61
1.38 0.24 -3.50 380.18
1.44 0.24 -3.50 419.98
0.50 0.31 -3.50 6.40
0.56 0.31 -3.50 6.53
0.62 0.31 -3.50 8.48
0.69 0.31 -3.50 11.81
0.75 0.31 -3.50 18.16
0.81 0.31 -3.50 21.23
0.88 0.31 -3.50 33.74
0.94 0.31 -3.50 50.48
1.00 0.31 -3.50 66.12
1.06 0.31 -3.50 70.70
1.12 0.31 -3.50 103.05
1.19 0.31 -3.50 155.68
1.25 0.31 -3.50 144.87
1.31 0.31 -3.50 208.88
1.38 0.31 -3.50 230.60
1.44 0.31 -3.50 230.98
0.50 0.38 -3.50 4.18
0.56 0.38 -3.50 6.41
0.62 0.38 -3.50 5.67
0.69 0.38 -3.50 9.43
0.75 0.38 -3.50 9.57
0.81 0.38 -3.50 18.50
0.88 0.38 -3.50 16.25
0.94 0.38 -3.50 23.70
1.00 0.38 -3.50 38.19
