0.80 0.10 -3.20 606.17
0.85 0.10 -3.20 6448.62
0.90 0.10 -3.20 1379.78
0.95 0.10 -3.20 913.23
1.00 0.10 -3.20 2086.99
1.05 0.10 -3.20 1286.42
1.10 0.10 -3.20 5516.06
1.15 0.10 -3.20 1680.90
0.80 0.17 -3.20 88.75
0.85 0.17 -3.20 960.43
0.90 0.17 -3.20 104.35
0.95 0.17 -3.20 443.67
1.00 0.17 -3.20 432.70
1.05 0.17 -3.20 181.81
1.10 0.17 -3.20 1549.90
1.15 0.17 -3.20 1393.07
0.80 0.25 -3.20 740.20
0.85 0.25 -3.20 46.49
0.90 0.25 -3.20 77.25
0.95 0.25 -3.20 75.89
1.00 0.25 -3.20 96.35
1.05 0.25 -3.20 406.30
1.10 0.25 -3.20 7449.20
1.15 0.25 -3.20 206.93
0.80 0.32 -3.20 198.85
0.85 0.32 -3.20 25.49
0.90 0.32 -3.20 21.38
0.95 0.32 -3.20 102.56
1.00 0.32 -3.20 30.73
1.05 0.32 -3.20 73.61
1.10 0.32 -3.20 97.68
1.15 0.32 -3.20 334.15
0.80 0.40 -3.20 6.55
0.85 0.40 -3.20 29.73
0.90 0.40 -3.20 4.80
0.95 0.40 -3.20 11.28
1.00 0.40 -3.20 16.18
1.05 0.40 -3.20 180.54
1.10 0.40 -3.20 156.82
1.15 0.40 -3.20 65.70
0.80 0.47 -3.20 10.88
0.85 0.47 -3.20 29.71
0.90 0.47 -3.20 27.07
0.95 0.47 -3.20 25.46
1.00 0.47 -3.20 36.38
1.05 0.47 -3.20 53.84
1.10 0.47 -3.20 21.35
1.15 0.47 -3.20 93.71
0.80 0.55 -3.20 10.34
0.85 0.55 -3.20 13.82
0.90 0.55 -3.20 30.17
0.95 0.55 -3.20 5.20
1.00 0.55 -3.20 4.52
1.05 0.55 -3.20 65.34
1.10 0.55 -3.20 32.64
1.15 0.55 -3.20 66.67
0.80 0.62 -3.20 8.37
0.85 0.62 -3.20 11.02
0.90 0.62 -3.20 3.28
0.95 0.62 -3.20 3.27
1.00 0.62 -3.20 67.27
1.05 0.62 -3.20 35.21
1.10 0.62 -3.20 10.27
1.15 0.62 -3.20 13.20
0.80 0.10 -2.95 3611.62
0.85 0.10 -2.95 2607.10
0.90 0.10 -2.95 1330.36
0.95 0.10 -2.95 1108.87
1.00 0.10 -2.95 2039.90
1.05 0.10 -2.95 1038.71
1.10 0.10 -2.95 3358.65
1.15 0.10 -2.95 13746.29
0.80 0.17 -2.95 90.96
0.85 0.17 -2.95 186.87
0.90 0.17 -2.95 206.12
0.95 0.17 -2.95 649.80
1.00 0.17 -2.95 160.70
1.05 0.17 -2.95 2167.65
1.10 0.17 -2.95 280.81
1.15 0.17 -2.95 5521.82
0.80 0.25 -2.95 306.63
0.85 0.25 -2.95 377.89
0.90 0.25 -2.95 1141.23
0.95 0.25 -2.95 288.91
1.00 0.25 -2.95 401.05
1.05 0.25 -2.95 403.96
1.10 0.25 -2.95 127.85
1.15 0.25 -2.95 66.16
0.80 0.32 -2.95 32.25
0.85 0.32 -2.95 12.89
0.90 0.32 -2.95 22.40
0.95 0.32 -2.95 31.84
1.00 0.32 -2.95 70.02
1.05 0.32 -2.95 131.17
1.10 0.32 -2.95 254.01
1.15 0.32 -2.95 48.87
0.80 0.40 -2.95 51.96
0.85 0.40 -2.95 21.84
0.90 0.40 -2.95 23.91
0.95 0.40 -2.95 295.63
1.00 0.40 -2.95 96.55
1.05 0.40 -2.95 90.77
1.10 0.40 -2.95 810.56
1.15 0.40 -2.95 21.86
0.80 0.47 -2.95 28.38
0.85 0.47 -2.95 15.46
0.90 0.47 -2.95 4.06
0.95 0.47 -2.95 10.48
1.00 0.47 -2.95 500.77
1.05 0.47 -2.95 20.02
1.10 0.47 -2.95 32.50
1.15 0.47 -2.95 16.74
0.80 0.55 -2.95 15.61
0.85 0.55 -2.95 2.97
0.90 0.55 -2.95 16.51
0.95 0.55 -2.95 14.91
1.00 0.55 -2.95 39.45
1.05 0.55 -2.95 1.67
1.10 0.55 -2.95 14.80
1.15 0.55 -2.95 13.17
0.80 0.62 -2.95 72.34
0.85 0.62 -2.95 9.11
0.90 0.62 -2.95 13.03
0.95 0.62 -2.95 1.93
1.00 0.62 -2.95 1.61
1.05 0.62 -2.95 13.95
1.10 0.62 -2.95 20.88
1.15 0.62 -2.95 55.35
0.80 0.10 -2.70 3106.21
0.85 0.10 -2.70 3463.29
0.90 0.10 -2.70 1043.86
0.95 0.10 -2.70 3312.82
1.00 0.10 -2.70 682.78
1.05 0.10 -2.70 25433.97
1.10 0.10 -2.70 4652.93
1.15 0.10 -2.70 3817.46
0.80 0.17 -2.70 305.14
0.85 0.17 -2.70 74.40
0.90 0.17 -2.70 153.59
0.95 0.17 -2.70 63.75
1.00 0.17 -2.70 130.40
1.05 0.17 -2.70 167.58
1.10 0.17 -2.70 378.27
1.15 0.17 -2.70 3755.53
0.80 0.25 -2.70 807.75
0.85 0.25 -2.70 124.72
0.90 0.25 -2.70 109.28
0.95 0.25 -2.70 239.20
1.00 0.25 -2.70 260.13
1.05 0.25 -2.70 92.07
1.10 0.25 -2.70 60.35
1.15 0.25 -2.70 213.03
0.80 0.32 -2.70 320.55
0.85 0.32 -2.70 13.29
0.90 0.32 -2.70 122.51
0.95 0.32 -2.70 34.76
